generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1764889390-3mSxHqx3F9US67emTV1D,2025-12-04 23:03:10.281,0.00006,,,,0,540,17,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,589,589,CyberKitty Transkribator,azazaz
gen-1764889387-tzP6ZMwiKErLod5Snwc9,2025-12-04 23:03:07.831,0.000372,,,,0,1981,437,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2037,380,Transkribator,azazaz
gen-1764889386-nsUDuZ2wO35oWpPJHr1d,2025-12-04 23:03:06.746,0.000192,,,,0,1892,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,582,582,Transkribator,azazaz
gen-1764889381-yUJxuW41uc7tD9Al2b0A,2025-12-04 23:03:01.196,0.000915,,,,0,2050,1776,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5049,454,Transkribator,azazaz
gen-1764889373-o7ZQUNcITRCidbiLeK06,2025-12-04 23:02:53.113,0.001795,,,,0,10853,1776,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,7624,2429,Transkribator,azazaz
gen-1764876971-5MWFp8uXykdpbrNYQU0r,2025-12-04 19:36:11.010,0.000053,,,,0,502,8,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,449,449,CyberKitty Transkribator,azazaz
gen-1764876970-scbcAf29jlbmlupbgUM0,2025-12-04 19:36:10.126,0.000055,,,,0,501,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,512,331,CyberKitty Transkribator,azazaz
gen-1764876968-9nvofnnoIeGJ5K6bzrxX,2025-12-04 19:36:08.301,0.000214,,,,0,828,329,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1522,588,Transkribator,azazaz
gen-1764876967-S5MYJrDnJNRLQExEKh8d,2025-12-04 19:36:07.249,0.000078,,,,0,757,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,500,500,Transkribator,azazaz
gen-1764876965-UX4oap9b3OhPNcg0ajcO,2025-12-04 19:36:04.990,0.000349,,,,0,916,645,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1666,570,Transkribator,azazaz
gen-1764876959-rdtBdvngx3WeOSEOQmyZ,2025-12-04 19:35:59.573,0.000683,,,,0,4278,640,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5036,2698,Transkribator,azazaz
gen-1764872885-ZAa93qbJF4fp1gVF27ji,2025-12-04 18:28:05.206,0.001204,,,,0,8244,951,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4270,729,Transkribator,azazaz
gen-1764872752-lIyTq8O8yCZox52FSfQ1,2025-12-04 18:25:52.014,0.000056,,,,0,522,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,412,412,CyberKitty Transkribator,azazaz
gen-1764872733-CUuh0sCE5qw59seKnQlf,2025-12-04 18:25:32.959,0.004128,,,,0,8461,8205,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,18377,663,Transkribator,azazaz
gen-1764872708-eIUkzG0h2n7vMnUW2nEd,2025-12-04 18:25:07.862,0.004116,,,,0,8428,8185,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24370,417,Transkribator,azazaz
gen-1764872692-EVJKKN1kLcE3HDMI28pl,2025-12-04 18:24:52.237,0.003876,,,,0,28860,2475,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,10407,4363,Transkribator,azazaz
gen-1764872692-FUzjmBB4UVZHyq6DNtZa,2025-12-04 18:24:52.082,0.002083,,,,0,12578,2064,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8614,3377,Transkribator,azazaz
gen-1764872692-bLBQuu5ptXq8aHJ4wiT8,2025-12-04 18:24:52.077,0.003703,,,,0,22553,3621,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15309,7992,Transkribator,azazaz
gen-1764867800-NbmVn2kIkWHaNnoerkTF,2025-12-04 17:03:20.502,0.000079,,,0,0,231,29,0,deepseek/deepseek-chat-v3-0324,Chutes,standard,false,true,,stop,stop,550,1221,,widget
gen-1764867795-jPB0dPRwnvRUWwqRufGI,2025-12-04 17:03:15.451,0.000167,,,0,0,801,67,0,deepseek/deepseek-chat-v3-0324,SambaNova,standard,false,true,,stop,stop,3582,1375,,widget
gen-1764867792-sNJv19oMImO9rFY1FG0N,2025-12-04 17:03:12.013,0.000068,,,0,0,250,10,0,deepseek/deepseek-chat-v3-0324,Chutes,standard,false,true,,stop,stop,463,2520,,widget
gen-1764867787-wNLLnW95F5eripLy30N8,2025-12-04 17:03:07.946,0.000075,,,0,0,250,19,0,deepseek/deepseek-chat-v3-0324,Chutes,standard,false,true,,stop,stop,740,2365,,widget
gen-1764867783-KeaagoskzkBzIE11J7A8,2025-12-04 17:03:03.345,0.000295,,,0,0,774,102,0,deepseek/deepseek-chat-v3-0324,SiliconFlow,standard,false,true,,stop,stop,1273,2502,,widget
gen-1764867103-24562qzdsa5MgZAYLAi4,2025-12-04 16:51:43.408,0.000052,,,,0,472,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,506,504,CyberKitty Transkribator,azazaz
gen-1764867102-vj3NMDkYnfBdmwlVaR9u,2025-12-04 16:51:42.601,0.000052,,,,0,472,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,466,466,CyberKitty Transkribator,azazaz
gen-1764867100-HJU50Mrx9WpLGychtSiA,2025-12-04 16:51:40.210,0.000377,,,,0,1286,623,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2125,524,Transkribator,azazaz
gen-1764867097-V0OoUN1rryorQxYnAUE0,2025-12-04 16:51:37.688,0.000227,,,,0,998,319,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2054,377,Transkribator,azazaz
gen-1764867094-M1uLINn3Rgd3Nev9Yr7Q,2025-12-04 16:51:34.811,0.000348,,,,0,1788,423,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2485,603,Transkribator,azazaz
gen-1764867092-0fxUT9ev9VbR5YONk35T,2025-12-04 16:51:32.537,0.000398,,,,0,2085,476,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1922,657,Transkribator,azazaz
gen-1764867091-x1OUswQAYqgOU9jCNVsU,2025-12-04 16:51:31.158,0.000418,,,,0,4152,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,760,676,Transkribator,azazaz
gen-1764867074-kfF2I0UL6NS25EUoHblR,2025-12-04 16:51:14.062,0.002047,,,,0,4308,4042,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,16314,488,Transkribator,azazaz
gen-1764867047-geDeYxPOw8yOV4cPOKik,2025-12-04 16:50:47.926,0.003603,,,,0,22553,3370,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15655,3595,Transkribator,azazaz
gen-1764867047-Q1AuNBbZAixHRPXzOrrw,2025-12-04 16:50:47.743,0.000778,,,,0,5128,663,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3800,1790,Transkribator,azazaz
gen-1764863000-i0EM1Ysl1uRyYI4rHN8N,2025-12-04 15:43:20.277,0.000057,,,,0,520,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,338,338,CyberKitty Transkribator,azazaz
gen-1764862999-Dho0EeJbOyO8udwrzMX0,2025-12-04 15:43:19.236,0.000057,,,,0,520,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,473,473,CyberKitty Transkribator,azazaz
gen-1764862996-2EmSEhj1pvUYw8cPaohO,2025-12-04 15:43:16.213,0.000871,,,,0,5875,709,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2708,1043,Transkribator,azazaz
gen-1764862994-J0asUWd7jDDJkZUKpt34,2025-12-04 15:43:14.730,0.000113,,,,0,383,188,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1151,303,Transkribator,azazaz
gen-1764862992-spzW3neIWdwfGcx7cBXJ,2025-12-04 15:43:12.110,0.000261,,,,0,1555,264,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2242,882,Transkribator,azazaz
gen-1764862989-xPMXJxSRHL3PI3gJ0Ebk,2025-12-04 15:43:09.882,0.000353,,,,0,2237,325,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1956,335,Transkribator,azazaz
gen-1764862986-pdFwg3jD9XhjaQt8c4Vp,2025-12-04 15:43:06.951,0.000354,,,,0,2183,341,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2583,666,Transkribator,azazaz
gen-1764862984-z5PNMfSv0xqrCE1NK8TV,2025-12-04 15:43:04.671,0.000379,,,,0,2149,412,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2028,690,Transkribator,azazaz
gen-1764862981-upUTn63skhvpS2gvOkyY,2025-12-04 15:43:01.402,0.000409,,,,0,2293,450,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2924,435,Transkribator,azazaz
gen-1764862979-U6vK3sZ2W7YmKcy4O2DB,2025-12-04 15:42:59.256,0.000389,,,,0,2307,398,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1815,599,Transkribator,azazaz
gen-1764862977-vBHYZARe2ubIcb6gV7QH,2025-12-04 15:42:57.473,0.000356,,,,0,2245,329,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1547,426,Transkribator,azazaz
gen-1764862975-HIQWuWkpGnfOovyaY3Rq,2025-12-04 15:42:55.423,0.000399,,,,0,2283,427,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1806,593,Transkribator,azazaz
gen-1764862973-kkC4q9Bv27pJb9kN2jqX,2025-12-04 15:42:53.428,0.000359,,,,0,2319,320,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1531,461,Transkribator,azazaz
gen-1764862971-rbUu9AAR39LGtkRtUwFw,2025-12-04 15:42:51.844,0.000352,,,,0,2195,333,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1317,271,Transkribator,azazaz
gen-1764862968-QAfIsrmEEIXV30OmSMOR,2025-12-04 15:42:48.891,0.000367,,,,0,2245,358,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2633,673,Transkribator,azazaz
gen-1764862966-QNv63pIudT1n4aps9PgM,2025-12-04 15:42:46.480,0.000358,,,,0,2180,351,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2092,322,Transkribator,azazaz
gen-1764862963-YVVBjEaHjV3k5oCEUEO2,2025-12-04 15:42:43.934,0.000375,,,,0,2195,389,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2298,255,Transkribator,azazaz
gen-1764862961-4pfEsgw0JIZ3z2ow5RCF,2025-12-04 15:42:41.912,0.00043,,,,0,2761,386,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1782,598,Transkribator,azazaz
gen-1764862961-ok5buvsPZipQH4mKhqpT,2025-12-04 15:42:40.991,0.000365,,,,0,3387,68,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,659,221,Transkribator,azazaz
gen-1764862958-OntTqOjg2fGbTuI7ij8S,2025-12-04 15:42:38.321,0.000413,,,,0,2382,438,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2202,305,Transkribator,azazaz
gen-1764862955-BdlZx6wl7zDKsRnoLqQa,2025-12-04 15:42:35.406,0.000382,,,,0,2307,380,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2471,350,Transkribator,azazaz
gen-1764862954-GGq2W0RmCvAAM8p4gdaU,2025-12-04 15:42:33.873,0.003286,,,,0,32834,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,706,706,Transkribator,azazaz
gen-1764862848-qakHvjU4s8uOwbpR7Y07,2025-12-04 15:40:48.339,0.016386,,,,0,33001,32715,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,104809,964,Transkribator,azazaz
gen-1764862828-YzE5AFpsXxE7BxMbRfM3,2025-12-04 15:40:28.589,0.003798,,,,0,22553,3859,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,19327,3520,Transkribator,azazaz
gen-1764862828-OVTUUjAfX8Lw5Ns1t9TF,2025-12-04 15:40:28.438,0.001859,,,,0,18200,99,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,3805,3496,Transkribator,azazaz
gen-1764862803-N57ItDxPRDfdiNPWORvG,2025-12-04 15:40:03.370,0.003959,,,,0,22553,4260,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24130,3362,Transkribator,azazaz
gen-1764862803-WuwTZzWoBQ37IiqhHONU,2025-12-04 15:40:03.214,0.004499,,,,0,28860,4033,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,17116,4452,Transkribator,azazaz
gen-1764862803-lMvwj0hA2BOJQAVnuZ0G,2025-12-04 15:40:03.167,0.003952,,,,0,22553,4243,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,19955,5128,Transkribator,azazaz
gen-1764862777-aCyieuqCsUAQNOpY2cmN,2025-12-04 15:39:37.478,0.004608,,,,0,28860,4307,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,17504,4100,Transkribator,azazaz
gen-1764862777-VZ6xmdvAy5P9LL8bqf1G,2025-12-04 15:39:37.030,0.00609,,,,0,28860,8011,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,MAX_TOKENS,length,25202,6702,Transkribator,azazaz
gen-1764862777-Jm7wJMtjtqcSwvrawZsi,2025-12-04 15:39:36.998,0.004478,,,,0,28860,3980,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,17409,4940,Transkribator,azazaz
gen-1764857218-eQrotAhngJCHKwpxHLlp,2025-12-04 14:06:58.326,0.000054,,,,0,503,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,402,402,CyberKitty Transkribator,azazaz
gen-1764857217-zT4cR7cWXfOwmrQponOF,2025-12-04 14:06:57.221,0.000054,,,,0,503,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,550,550,CyberKitty Transkribator,azazaz
gen-1764857214-rDejwqj8iW78oGzHA07r,2025-12-04 14:06:54.521,0.000609,,,,0,3763,582,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2398,308,Transkribator,azazaz
gen-1764857202-BzXuda2TkzzEdSZVMgik,2025-12-04 14:06:42.210,0.000095,,,,0,354,150,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1022,584,Transkribator,azazaz
gen-1764857200-5naxVySlhpu1GeWklBnc,2025-12-04 14:06:40.663,0.000192,,,,0,839,271,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1320,450,Transkribator,azazaz
gen-1764857198-qdYOe7X6myYzlwBvKQQj,2025-12-04 14:06:38.895,0.000345,,,,0,2133,330,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1516,435,Transkribator,azazaz
gen-1764857196-t4w9M3fmPfzcn5uqPXMN,2025-12-04 14:06:36.763,0.000367,,,,0,2133,386,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1672,571,Transkribator,azazaz
gen-1764857195-Vq2kawLLTljCTeoV96XY,2025-12-04 14:06:35.137,0.000333,,,,0,2138,299,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1381,450,Transkribator,azazaz
gen-1764857192-dC5kMVetVIkJGy4whV3s,2025-12-04 14:06:32.458,0.000353,,,,0,1994,384,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2419,420,Transkribator,azazaz
gen-1764857190-qkOvs0VG14Y6GGMkxaTu,2025-12-04 14:06:29.927,0.000352,,,,0,2049,370,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2087,369,Transkribator,azazaz
gen-1764857188-DdMpBf7Y99qSFut37B5A,2025-12-04 14:06:28.100,0.000329,,,,0,1994,324,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1588,602,Transkribator,azazaz
gen-1764857186-MO94HCqhaedaF6PUZQa5,2025-12-04 14:06:26.150,0.000329,,,,0,2010,321,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1681,754,Transkribator,azazaz
gen-1764857183-b1sDYAmIRS70TGfNxqHN,2025-12-04 14:06:23.868,0.000377,,,,0,2042,433,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2027,604,Transkribator,azazaz
gen-1764857181-Mpb4tFYJtiabrrkSVrLx,2025-12-04 14:06:21.119,0.000348,,,,0,1998,371,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2282,362,Transkribator,azazaz
gen-1764857176-Y68zhRJ1OGFfnUrUcjRv,2025-12-04 14:06:16.762,0.000324,,,,0,2111,284,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3960,514,Transkribator,azazaz
gen-1764857175-SY0LRYLnnD2tGkacs06G,2025-12-04 14:06:15.136,0.001797,,,,0,17943,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,777,575,Transkribator,azazaz
gen-1764857129-SqUtk1RGqxHFpvMpAvH9,2025-12-04 14:05:29.661,0.008987,,,,0,18102,17943,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,44607,608,Transkribator,azazaz
gen-1764857104-NYNUXIf7M4OjDM7vSU8q,2025-12-04 14:05:04.371,0.003913,,,,0,22553,4145,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24899,8710,Transkribator,azazaz
gen-1764857104-30qex6SVI63wSjHF7Kn4,2025-12-04 14:05:04.212,0.002072,,,,0,12763,1990,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,8124,3211,Transkribator,azazaz
gen-1764857088-NSrEAVxysqCh6QHjvRIK,2025-12-04 14:04:48.146,0.004457,,,,0,28860,3929,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,15227,4653,Transkribator,azazaz
gen-1764857087-XzxgmXDERlTEaNt2JliW,2025-12-04 14:04:47.770,0.004475,,,,0,28860,3973,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,13955,4232,Transkribator,azazaz
gen-1764857087-fxUrN293btXr8DoJCTxi,2025-12-04 14:04:47.697,0.004433,,,,0,28860,3869,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,14928,4428,Transkribator,azazaz
gen-1764855992-uAoiZ3i52GWUcPFp2XBk,2025-12-04 13:46:32.718,0.000054,,,,0,491,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,555,372,CyberKitty Transkribator,azazaz
gen-1764855991-vUEVdGTTED3CSOjddG0O,2025-12-04 13:46:31.890,0.000054,,,,0,492,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,364,364,CyberKitty Transkribator,azazaz
gen-1764855989-i3p8FrGhRnycf4N2s9k0,2025-12-04 13:46:29.608,0.00042,,,,0,1421,695,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1922,263,Transkribator,azazaz
gen-1764855988-YwGwauRHG4XnyfhBZzkG,2025-12-04 13:46:28.110,0.00011,,,,0,354,188,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1147,185,Transkribator,azazaz
gen-1764855985-ZllqnFFDcUMWohH4JXlM,2025-12-04 13:46:25.787,0.00035,,,,0,1907,400,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1914,683,Transkribator,azazaz
gen-1764855980-mm232y9chaCAqgRSDLRU,2025-12-04 13:46:20.515,0.000334,,,,0,1828,380,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5016,2670,Transkribator,azazaz
gen-1764855978-5AE0TCtL1yqggSuvICRK,2025-12-04 13:46:18.392,0.000367,,,,0,2058,405,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1794,595,Transkribator,azazaz
gen-1764855977-u6KPCr7S7bDbhvW7FCTY,2025-12-04 13:46:17.143,0.000506,,,,0,5040,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,771,527,Transkribator,azazaz
gen-1764855960-UmF8p03aLagkGGYTgvnz,2025-12-04 13:46:00.526,0.002489,,,,0,5186,4926,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15782,503,Transkribator,azazaz
gen-1764855942-bv5O7pruptkwyeNglPN4,2025-12-04 13:45:42.652,0.002274,,,,0,14803,1985,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,12122,3452,Transkribator,azazaz
gen-1764855942-FlgaFL4lFf0iB81TqVlG,2025-12-04 13:45:42.484,0.003425,,,,0,22553,2926,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17618,4260,Transkribator,azazaz
gen-1764853335-7BuLmoRGTsvp7lLLanBH,2025-12-04 13:02:15.533,0.000055,,,,0,494,16,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,936,700,CyberKitty Transkribator,azazaz
gen-1764853334-ajxHURWBsSyIBEbUuOUZ,2025-12-04 13:02:14.495,0.000054,,,,0,495,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,523,523,CyberKitty Transkribator,azazaz
gen-1764853330-FD87EqwwNhevBfPQe6qi,2025-12-04 13:02:10.229,0.000395,,,,0,1413,636,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4035,410,Transkribator,azazaz
gen-1764853328-wtdBGWPlGueJbVbUX24D,2025-12-04 13:02:08.475,0.000105,,,,0,324,183,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1304,261,Transkribator,azazaz
gen-1764853326-eMPXKP8FECG7my0ZH34Y,2025-12-04 13:02:06.574,0.000379,,,,0,1998,450,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1526,274,Transkribator,azazaz
gen-1764853324-oh9PP32zQI3Kak13Go4Z,2025-12-04 13:02:04.808,0.000334,,,,0,1985,340,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1430,522,Transkribator,azazaz
gen-1764853322-sJIYq9zbzTndErysmUVM,2025-12-04 13:02:02.901,0.000379,,,,0,2190,402,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1635,594,Transkribator,azazaz
gen-1764853321-em3VMwmueIj6JTod4JQJ,2025-12-04 13:02:01.818,0.000544,,,,0,5418,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,534,534,Transkribator,azazaz
gen-1764853309-JrWdBl8QfdL9AKV9C0Ct,2025-12-04 13:01:49.310,0.002692,,,,0,5572,5337,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,11826,624,Transkribator,azazaz
